module,type,name,res_id,src,value,comments
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_log_contract_view_search,Today Activities,Actividades de hoy,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_log_contract_view_search,Future Activities,Actividades futuras,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_log_contract_view_search,Group By,Agrupar por,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_log_contract_view_search,Vehicles Contracts,Contratos de vehículos,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_log_contract_view_tree,Contract logs,Registros de contratos,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_log_services_view_activity,Services,Servicios,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_log_services_view_form,Archived,Archivado,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_log_services_view_form,Notes,Notas,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_log_services_view_form,Write here any other information related to the service completed.,Escriba aquí cualquier otra información relacionada con el servicio completado.,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_log_services_view_form,Services Logs,Registros de los servicios,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_log_services_view_graph,Services Costs Per Month,Costos de servicios por mes,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_log_services_view_search,Archived,Archivado,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_log_services_view_search,Service Type,Tipo de servicio,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_log_services_view_search,Fleet Manager,Gerente de flota,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_log_services_view_search,Group By,Agrupar por,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_log_services_view_search,Services Logs,Registros de los servicios,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_log_services_view_tree,Total,,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_log_services_view_tree,Services Logs,Registros de los servicios,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_brand_view_form,Models,Modelos,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_brand_view_form,Model Make,Marca del modelo,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_brand_view_kanban,Dropdown menu,Menú desplegable,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_brand_view_kanban,Configuration,Configuración,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_brand_view_kanban,img,,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_brand_view_kanban,MODELS,MODELOS,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_brand_view_search,With Models,Con modelos,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_brand_view_tree,Models,Modelos,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_brand_view_tree,Model Make,Marca del modelo,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_category_view_form,Model Category,Categoría del modelo,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_category_view_tree,Model Category,Categoría del modelo,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_view_form,Vehicles,Vehículos,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_view_form,e.g. Model S,"Por ejemplo, Model S",
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_view_form,e.g. Tesla,"Por ejemplo, Tesla",
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_view_form,Model,Modelo,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_view_form,Vehicle Information,Información del vehículo,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_view_form,<span>g/km</span>,,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_view_form,<span>kW</span>,,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_view_form,Engine,Motor,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_view_form,Information,Información,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_view_form,Vendors,Proveedores,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_view_kanban,Models,Modelos,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_view_search,Contains Vehicles,Contiene vehículos,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_view_search,Group By,Agrupar por,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_view_search,Vehicles costs,Costos de los vehículos,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_view_tree,Vehicles,Vehículos,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_model_view_tree,Models,Modelos,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_odometer_view_form,Odometer Logs,Registros del odómetro,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_odometer_view_graph,Odometer Values Per Vehicle,Valores del odómetro por vehículo,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_odometer_view_kanban,Km,,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_odometer_view_search,Vehicle,Vehículo,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_odometer_view_search,Group By,Agrupar por,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_odometer_view_search,Vehicles odometers,Odómetros de los vehículos,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_odometer_view_tree,Odometer Logs,Registros del odómetro,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_service_types_view_search,Group By,Agrupar por,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_service_types_view_tree,Service Types,Tipos de servicio,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_state_view_tree,State,Estado,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_tag_view_view_form,Vehicle Tags,Etiquetas de vehículo,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_tag_view_view_tree,Vehicle Tags,Etiquetas de vehículo,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_activity,Vehicles,Vehículos,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,Apply New Driver,Aplicar un nuevo conductor,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,Drivers History,Historial de conductores,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,Contracts,Contratos,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,show the contract for this vehicle,mostrar el contrato para este vehículo,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,Services,Servicios,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,show the services logs for this vehicle,mostrar los registros de servicios para este vehículo,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,Odometer,Odómetro,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,show the odometer logs for this vehicle,mostrar los registros de odómetro para este vehículo,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,Archived,Archivado,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,e.g. Model S,"Por ejemplo, Model S",
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,e.g. PAE 326,"Por ejemplo, PAE 326",
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,Driver,Conductor,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,Vehicle,Vehículo,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,Fiscality,Fiscalidad,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,Contract,Contrato,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,Tax Info,Información fiscal,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,<span>cm</span>,,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,Model,Modelo,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,<span>kW</span>,,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,<span>g/km</span>,,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,Engine,Motor,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,Write here any other information related to this vehicle,Escriba aquí cualquier otra información relacionada con este vehículo,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_form,Note,Nota,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_kanban,Future Driver :,Futuro conductor:,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_kanban,"<i class=""fa fa-map-marker"" title=""Location""/>","<i class=""fa fa-map-marker"" title=""Ubicación""/>",
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_kanban,Contract(s),Contrato(s),
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_kanban,Warning: renewal due soon,Advertencia: renovación pronto,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_kanban,Attention: renewal overdue,Atención: renovación vencida,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,Vehicle,Vehículo,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,Drivers,Conductores,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,Model,Modelo,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,License Plate,Matrícula,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,Status,Estado,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,Current Driver,Conductor actual,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,Available,Disponible,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,Bikes,Bicicletas,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,Cars,Automóviles,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,Trailer Hook,Gancho de remolque,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,Planned for Change,Se planea cambio,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,Need Action,Requiere acción,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,Archived,Archivado,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,Late Activities,Actividades atrasadas,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,Show all records which has next action date is before today,Mostrar todos los registros que tienen la próxima fecha de acción antes de hoy,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,Today Activities,Actividades de hoy,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,Future Activities,Actividades futuras,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,Brand,Marca,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,Fuel Type,Tipo de combustible,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,Group By,Agrupar por,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_search,All vehicles,Todos los vehículos,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_tree,CO2 Emissions g/km,Emisiones de CO2 g/km,
fleet,model_terms,"ir.ui.view,arch_db",fleet.fleet_vehicle_view_tree,Vehicle,Vehículo,
fleet,model_terms,"ir.ui.view,arch_db",fleet.res_config_settings_view_form,Fleet Management,Gestión de flotas,
fleet,model_terms,"ir.ui.view,arch_db",fleet.res_config_settings_view_form,"<span class=""o_form_label"">End Date Contract Alert</span>","<span class=""o_form_label"">Alerta de fecha de finalización del contrato </span>",
fleet,model_terms,"ir.ui.view,arch_db",fleet.res_config_settings_view_form,<span>Send an alert </span>,<span>Enviar una alerta</span>,
fleet,model_terms,"ir.ui.view,arch_db",fleet.res_config_settings_view_form,<span> days before the end date</span>,<span> días antes de la fecha de finalización</span>,
fleet,model_terms,"ir.ui.view,arch_db",fleet.res_config_settings_view_form,Fleet,Flota,
fleet,model,"mail.activity.type,name",fleet.mail_act_fleet_contract_to_renew,Contract to Renew,Contrato a renovar,
fleet,model,"mail.message.subtype,name",fleet.mt_fleet_driver_updated,Changed Driver,Conductor cambiado,
fleet,model,"mail.message.subtype,description",fleet.mt_fleet_driver_updated,Changed Driver,Conductor cambiado,
fleet,model,"res.groups,name",fleet.fleet_group_manager,Administrator,Administrador,
fleet,model,"res.groups,name",fleet.fleet_group_user,Officer : Manage all vehicles,Encargado: gestionar todos los vehículos,
fleet,code,addons/fleet/models/fleet_vehicle_log_services.py,51,Emptying the odometer value of a vehicle is not allowed.,No está permitido vaciar el valor del odómetro de un vehículo.,odoo-python
fleet,code,addons/fleet/models/fleet_vehicle_model.py,69,Vehicles,Vehículos,odoo-python
fleet,code,addons/fleet/models/fleet_vehicle.py,146,No Plate,Número de matrícula,odoo-python
fleet,code,addons/fleet/models/fleet_vehicle.py,235,No plate,Sin matrícula,odoo-python
fleet,code,addons/fleet/models/fleet_vehicle.py,307,Specify the End date of %s,Especificar la fecha de finalización de %s,odoo-python
fleet,code,addons/fleet/static/src/js/fleet_form.js,18,Every service and contract of this vehicle will be considered as archived. Are you sure that you want to archive this record?,Cada servicio y contrato de este vehículo se considerará archivado. ¿Está seguro de que desea archivar este registro?,odoo-javascript
